42.0038026,21.3970638,cafe,Led Zeppelin
42.0030494,21.3994796,cafe,Sugarland
42.004566,21.393778,cafe,Krem
42.0012294,21.423008,cafe,fourplay
42.0055109,21.4109206,cafe,Joy Café & Bakery (Karposh)
41.9907255,21.4260361,cafe,Coffee O'Clock
41.9992458,21.4263142,cafe,Веган365Кујна
41.9994044,21.4368049,cafe,Boomerang Shisha
41.9973064,21.4297354,cafe,Home Brews
41.9999671,21.4370091,cafe,Urban
42.0003942,21.4364615,cafe,Coffe Tearoom Lachi
41.999797,21.4373153,cafe,Bomonti
41.9967222,21.4225095,cafe,Toto
41.9981835,21.4234973,cafe,Shakespeare Cafe
41.9974479,21.4223059,cafe,Juicy&co
42.0005998,21.4192379,cafe,Зафир
42.0023667,21.4222629,cafe,Majahh
42.0030613,21.4385935,cafe,Kairo
41.9940274,21.4304151,cafe,Stay you
41.9924937,21.4300488,cafe,JJ&S
41.9976507,21.434633,cafe,Mulliri
41.9939851,21.430389,cafe,MIG
42.0009497,21.438158,cafe,Gallery 7
42.0027827,21.4402065,cafe,Sultan Kejf
42.0019011,21.413452,cafe,Рузвелт
41.9932519,21.4297974,cafe,Cafe Barcelona
41.9929511,21.430208,cafe,Joy Café & Bakery (Centar)
41.998628,21.405925,cafe,Plato Coffee 2.0
41.9949215,21.4245361,cafe,Lafe
42.0010222,21.4355656,cafe,Coffee corner
41.9994051,21.4181973,cafe,Zdrava Stanica - Healthylicious
41.9812667,21.4142112,cafe,Природное
42.0005653,21.4249735,cafe,Oui
42.001355,21.4228689,cafe,Chloé Café
41.9962398,21.4425386,cafe,МКЦ
41.9951335,21.4286946,cafe,Di Lunna
41.9935433,21.4276847,cafe,Start Coffee
41.9919017,21.4266878,supermarket,Рамстор
42.0068279,21.3649348,supermarket,SP Planet
42.0070862,21.3634616,supermarket,Тинекс Ѓорче Петров
41.9897519,21.4548174,supermarket,Тинекс
41.9845218,21.4688286,supermarket,Веро
41.9947502,21.4345769,supermarket,Веро 7
41.9925332,21.4370214,supermarket,Tinex
41.9903083,21.411176,supermarket,Tinex
41.9801204,21.4752382,supermarket,Рептил Маркет
42.0197651,21.4350123,supermarket,Prince
41.9866616,21.4675141,supermarket,Жито Маркет
42.0046326,21.5033827,supermarket,Жито Маркет
41.9813069,21.4383256,supermarket,Рептил
41.9798044,21.4752182,supermarket,КАМ Маркет
41.9794894,21.4764231,supermarket,Рамстор
42.0034268,21.3989021,supermarket,КОСМО Тинекс
42.0076504,21.3396463,supermarket,Жито маркет
41.9810056,21.4323628,supermarket,Кам Маркет
42.0528304,21.449974,supermarket,Орашец
41.988882,21.4282537,supermarket,Кам Маркет
42.0026311,21.4623331,supermarket,КАМ Маркет
41.9930392,21.4414652,supermarket,Веро 9
42.0048803,21.3922837,supermarket,Ramstore
41.9973587,21.483821,supermarket,Електрометал
42.0022775,21.3762625,supermarket,Tinex
42.0197432,21.356581,supermarket,Market Kiki
41.9394701,21.513671,supermarket,Tinex Discount
41.9384385,21.5187223,supermarket,Кам маркет
41.9370886,21.5230194,supermarket,Вајота 2
41.9382051,21.5073363,supermarket,Гиго Трејд
41.9384126,21.5071218,supermarket,Кам
41.974857,21.4533122,supermarket,Супер Тинекс
41.9844445,21.4838698,supermarket,Рамстор
41.9839638,21.4649937,supermarket,Пазарче
41.9720378,21.4722684,supermarket,ЗУР Маркет
41.993327,21.441556,supermarket,DM
41.9938931,21.4010606,supermarket,Кам маркет Козле
42.0050579,21.3831193,supermarket,Фреш маркет Бојди
42.0017143,21.3914204,supermarket,Кам маркет Тафталиџе
42.0035081,21.4152599,supermarket,Рептил маркет
41.9823773,21.4403011,supermarket,Веро
42.0248127,21.4416628,supermarket,Кам Маркет
41.9948735,21.4207815,supermarket,Веро 5
41.9983625,21.4233757,supermarket,Kapael Tobacco
41.980756,21.4718709,supermarket,ЗУР Маркет
41.9772578,21.4835479,supermarket,Јовче
41.9781331,21.4851324,supermarket,Бина
41.9392257,21.5103158,supermarket,Вајота 5
41.9310608,21.5291548,supermarket,Вајота 1
41.9854287,21.4674517,supermarket,Кам Маркет
41.9760296,21.444501,supermarket,Гранап
41.9972875,21.4085105,supermarket,Рептил
42.0277156,21.5139779,supermarket,Грогос
41.9896032,21.4323528,supermarket,TINEX
42.0005257,21.4121462,supermarket,Рептил
41.9929149,21.4199718,supermarket,Тинекс
41.9867649,21.4306785,supermarket,Market Polo
42.001234,21.4168689,supermarket,Рамстор Express Дебар Маало
42.0560288,21.4512558,supermarket,Кам Маркет
42.0007316,21.4175012,supermarket,КАМ
42.0007151,21.4365241,supermarket,Mak-Ultra
41.9984456,21.4757273,supermarket,Stokomak Magacin
41.9964763,21.4276669,supermarket,Тинекс центар 2
41.9934245,21.4286854,supermarket,Деликатесен Тинекс
42.0236333,21.4371996,supermarket,Кипер Маркет
42.0239903,21.4371972,supermarket,Стоко Мак
42.0056203,21.4111987,supermarket,Granap Market
41.9879358,21.4558769,supermarket,Ramstore
42.0079128,21.3842555,supermarket,Гранап
42.0245187,21.350659,supermarket,Кам
42.0075655,21.3704929,supermarket,Reptil
42.0065872,21.393054,supermarket,Vero
41.9817349,21.4439477,supermarket,KAM
41.9990831,21.4220152,supermarket,Tinex
41.993198,21.4159259,supermarket,Gramofon Vinyl Macedonia Makedonija
41.9994766,21.4177897,supermarket,Маркет фратели
41.9992364,21.4187447,supermarket,Ројал
42.011324,21.5104508,supermarket,Рептил
42.0067318,21.3818169,supermarket,Tinex
42.0078991,21.3340183,supermarket,Kipper
41.9898103,21.4691912,supermarket,M Market
41.9978906,21.4089683,supermarket,Super Tinex
42.0046727,21.4370024,supermarket,Hajri Kompani
42.0015821,21.4189761,supermarket,T market
42.0010275,21.4396745,supermarket,Dm
42.0244715,21.4283826,supermarket,Kit-Go
41.992184,21.4277103,supermarket,Healthy food by Zegin
41.9994318,21.4213409,supermarket,Stokomak
41.9989821,21.4224806,supermarket,Swisslion
41.9910788,21.4346069,supermarket,Stokomak
41.998549,21.327488,supermarket,Рамстор
41.9954171,21.5098008,supermarket,Стокомак
41.976006,21.4815508,supermarket,Бобико ТП Колонијал
42.0364195,21.4464861,supermarket,Стокомак
42.0372124,21.4458128,supermarket,Жито Маркет
42.0036961,21.4672422,supermarket,Кит го
41.9980345,21.3981423,supermarket,Ramstore
41.998706,21.3962482,supermarket,Super TINEX
42.0054049,21.4097719,supermarket,La Noi - Mini Shop
41.9855334,21.4485408,supermarket,КАМ Маркет
42.0578416,21.4514677,supermarket,Кипер Маркет
42.0577735,21.4516577,supermarket,Стокомак
41.9974123,21.4222398,supermarket,Reptil
41.9959161,21.4180198,supermarket,Step
41.9873148,21.4776722,supermarket,Alka-U B
41.9983774,21.415282,supermarket,Sur
41.9843604,21.4589135,supermarket,КАМ маркет
41.984756,21.4555933,supermarket,Стокомак
41.9847803,21.4510086,supermarket,Рамстор
41.9828854,21.4556365,supermarket,ЗУР
41.9888605,21.4483803,supermarket,Стокомак
41.9887772,21.461333,supermarket,Тинекс
41.992847,21.4158463,supermarket,Стикомак
41.9812448,21.4147315,supermarket,Магнит
42.00167,21.43784,university,Сули-ан - Факултет за ликовна уметност
42.000183,21.443205,university,Универзитет „Св. Кирил и Методиј“
42.00481,21.406038,university,Факултет за драмски уметности
42.0003,21.405508,university,Педагошка Академија
42.004673,21.408394,university,Техничко-технолошки кампус
42.005634,21.40659,university,Машински Факултет
42.00203,21.459267,university,Шумарски факултет
41.988728,21.437338,university,Економски институт - Скопје
41.981583,21.454462,university,Универзитет Американ Колеџ Скопје
41.979145,21.426096,university,Институт за земјотресно инженерство и инженерска сеизмологија - ИЗИИС
42.00143,21.4522,university,Природно Математички Факултет
41.98853,21.42504,university,Фармацевтски Факултет
42.00231,21.458261,university,Факултет за земјоделски науки и храна
42.001972,21.455301,university,Студентски Дом Стив Наумов
41.993057,21.40983,university,Православен Богословски факултет - Свети Климент Охридски
41.999054,21.390287,university,Студентски дом „Гоце Делчев“
41.99295,21.474134,university,ФОН Универзитет
42.03161,21.45303,university,Институт за лозарство и винарство
42.002563,21.457926,university,Факултет за дизајн и технологии на мебел и ентериер
42.002476,21.459093,university,Лабораторија за тестирање мебел - ФДТМЕ
42.004276,21.488564,university,Поранешен ФОН
42.008892,21.4131,university,Институт за Сточарство
41.99914,21.435223,university,South East European University
41.994965,21.434277,mall,Градски трговски центар (ГТЦ)
41.99186,21.427229,mall,ТЦ Рамстор
41.995804,21.432417,mall,Сити галери
41.997696,21.452055,mall,Ист Гејт
42.00684,21.365086,mall,SP Planet
41.99952,21.439257,mall,ТЦ Мавровка
41.995396,21.5099,mall,Трговски Центар Хиподром
41.99288,21.41953,mall,Зебра
41.9897,21.458916,mall,Три Бисери
42.062042,21.450687,mall,Т.Ц Радишани
41.99366,21.416231,mall,Беверли Хилс
42.00455,21.39347,mall,Карпош 3
42.00457,21.391666,mall,Skopje City Mall
41.98508,21.465763,mall,ТЦ Бисер
41.986103,21.46654,mall,Capitol Mall & Residence
41.974586,21.472233,mall,Трговски Лисиче
42.023064,21.430891,mall,Viva Fresh
41.981148,21.472712,mall,Лиса Центар
42.008194,21.452106,park,Парк-шума Гази Баба
41.99363,21.433855,park,Парк Жена-борец
42.009014,21.393757,park,Карпош
41.983364,21.471056,park,Парк Јане Сандански
42.008453,21.41608,park,Градски парк
41.989586,21.476765,park,Паркот на авионот
42.006153,21.50248,park,Методија Андонов - Ченто
42.00674,21.373762,park,Парк Влае
41.97424,21.486488,park,Парк Бановина
42.002464,21.428154,park,Парк на Франкофонијата
41.981205,21.443804,park,Park Frederik Shopen
42.000423,21.37124,park,Park Hrom
41.992,21.438805,park,Pump track
41.978687,21.443752,park,Пушкин
41.9823,21.4562,park,Паркче
41.97332,21.443754,park,Парк Кино Кисела Вода
41.981503,21.41498,park,Парк культуры
41.992344,21.419035,restaurant,Конструкта
41.99605,21.402145,restaurant,Македонска куќа
41.99534,21.423672,restaurant,Ресторан 2 Златника
41.997345,21.422644,restaurant,Керпич
41.99621,21.422075,restaurant,Дане
41.99513,21.42219,restaurant,Ка
41.9955,21.418259,restaurant,Ѓезме
41.999012,21.422968,restaurant,Мечос
41.97705,21.374302,restaurant,Св.Пантелејмон - Клет
42.003082,21.46221,restaurant,Боними
41.99792,21.459887,restaurant,Дојрана
41.999676,21.423935,restaurant,Sushi Ко
41.996857,21.438404,restaurant,Стара куќа
42.009655,21.40972,restaurant,Балканика
42.006157,21.422014,restaurant,Уранија
41.99572,21.427238,restaurant,Ѕвезден Океан
42.085083,21.409803,restaurant,Национален Ресторан Чардак
42.086296,21.410875,restaurant,Вила Весница
41.989235,21.446613,restaurant,Рулет
42.001587,21.426052,restaurant,Sopotsko
41.994328,21.575205,restaurant,Doma
41.993126,21.437387,restaurant,Kуќа
41.994476,21.441483,restaurant,Ресторан Кej
42.00005,21.414555,restaurant,Бравос
41.989143,21.429598,restaurant,Od Nas Za Vas
42.00172,21.392445,restaurant,Скара Бар
41.994846,21.413137,restaurant,Воденица
42.00187,21.391851,restaurant,Ресторан 14
42.0138,21.405933,restaurant,Ден и Ноќ
41.986782,21.41983,restaurant,Корнер / Баба Цана
42.044018,21.39058,restaurant,Aktiva
42.003544,21.425829,restaurant,Томче Софка
41.99001,21.440308,restaurant,Калабалак
41.98992,21.425945,restaurant,Јавна Соба
41.982586,21.58741,restaurant,Rozenberg
42.048767,21.42865,restaurant,Imperial
42.001377,21.401423,restaurant,Restoran Olive
41.989548,21.439219,restaurant,Ла Тана
41.98972,21.439436,restaurant,Амиго
41.989662,21.439352,restaurant,Кај Злате
42.001137,21.437984,restaurant,Галерија 7
41.990887,21.590723,restaurant,Black Pearl
42.011467,21.445889,restaurant,Erdi
42.01116,21.446583,restaurant,Vesa
42.011753,21.445248,restaurant,Alba
42.008217,21.435349,restaurant,Dielli
42.011993,21.435858,restaurant,Golden Mili
42.001385,21.42874,restaurant,Кај Жабарот
42.003357,21.479145,restaurant,Гостилница Мерак
42.002342,21.422081,restaurant,Читална
42.00206,21.422174,restaurant,Чардак
42.000923,21.420322,restaurant,Наша софра
42.001595,21.420462,restaurant,Дебар Маало
42.00125,21.420956,restaurant,Гурмет
42.001427,21.421457,restaurant,Наџак
42.00166,21.422266,restaurant,Kancelarija
42.002144,21.422096,restaurant,Чамо
42.002174,21.422264,restaurant,Ganza
42.001244,21.41947,restaurant,Antica
42.000744,21.457993,restaurant,Кремисимо 2
42.006294,21.406498,restaurant,Барбакан
42.004818,21.41217,restaurant,4 Angeli
41.951935,21.491875,restaurant,Ваташа пекара
41.967033,21.469227,restaurant,Везилка
41.967266,21.469076,restaurant,Дениција
42.02593,21.380386,restaurant,Krcma Zuto Kombe
41.97582,21.485226,restaurant,Куц у Кец (Панда)
41.9953933,21.4315704,restaurant,Пелистер
41.9947432,21.4140669,restaurant,Интермецо
41.9768256,21.4438183,restaurant,Журнал
42.0072516,21.4871217,restaurant,Hunter’s Lodge “Kamnik”
42.0047876,21.4307036,restaurant,Под Кале
41.9943261,21.4342799,restaurant,Кај Џино
41.9952456,21.4350117,restaurant,Плаза де Торос
42.0031464,21.3995191,restaurant,Енрико
42.0198926,21.4349372,restaurant,Prince
42.0028498,21.3926682,restaurant,Две капки
41.9869006,21.4368796,restaurant,иВ
42.0003099,21.4367576,restaurant,Туpиcт
41.9953819,21.3274583,restaurant,River Side Garden
41.9979155,21.4122694,restaurant,Топаз
42.000855,21.3989291,restaurant,Веки
42.0013936,21.4960141,restaurant,Велково Меанче
41.9841333,21.4390455,restaurant,Чешма
41.9710708,21.4455687,restaurant,Ресторан Трпеза
41.9787578,21.4385091,restaurant,Ресторан Кум
41.9997295,21.4078483,restaurant,Рустикана
41.9985008,21.415982,restaurant,Боеми
42.0464013,21.3462963,restaurant,Restoran Tomi
42.0299906,21.3508185,restaurant,Meraklii
41.9782792,21.4820381,restaurant,Ресторан Рагуза 919
42.0035286,21.3975417,restaurant,Старо Буре
42.0065185,21.3741187,restaurant,62
41.9843967,21.4871492,restaurant,Рибен ресторан Рибар (Одисеја)
41.9946274,21.4151525,restaurant,Крчма
41.9904847,21.4204907,restaurant,Marana
41.9947645,21.4245254,restaurant,Pastel Wine & Dine
41.9922398,21.4163482,restaurant,511
41.9972291,21.4086601,restaurant,Акорд
41.9987097,21.4207447,restaurant,Пицерија Либертас
41.9775109,21.4456487,restaurant,Ексклузив
42.0578588,21.4514149,restaurant,Ресторан „Александар“
42.0537503,21.4523161,restaurant,Дарвик
42.0019716,21.4647397,restaurant,Тица - Елени
41.9957062,21.4304595,restaurant,Тренд
41.9987513,21.4204158,restaurant,Дестан
42.0034064,21.3995909,restaurant,Ана Кристи
42.0017742,21.3992299,restaurant,Фотка
41.9922245,21.416522,restaurant,Balila
41.9913688,21.4280088,restaurant,Бифиња - Рамстор
42.0001581,21.4252581,restaurant,Бруклински
41.9953199,21.4347685,restaurant,Бела виста
41.993167,21.4080594,restaurant,Два Елена
41.9952825,21.4302915,restaurant,Арабеска
42.003391,21.3323916,restaurant,Ореов Лад
42.0131608,21.4117168,restaurant,Фиш
41.9650429,21.4727082,restaurant,Градина
42.0051241,21.4145137,restaurant,Сокаче
41.9914536,21.4522729,restaurant,Every Day
42.0597023,21.3236858,restaurant,Старо Буре
42.0000179,21.4366005,restaurant,Пивница АН
41.9925716,21.4297981,restaurant,Damaskino
41.9917018,21.4231542,restaurant,Dal Fufo - Galija
41.9947506,21.4319604,restaurant,Destan
41.9950911,21.4317257,restaurant,Ла Тераца
42.0045421,21.3910004,restaurant,Brooklyn Lounge Bar
41.9953743,21.4099065,restaurant,Носталгија
42.0062651,21.4063144,restaurant,Барбакан
41.9191256,21.4591155,restaurant,Ресторан Бела
41.9824716,21.4725098,restaurant,Pizza Amica
41.9922973,21.4427246,restaurant,Лезет
41.9922032,21.4422139,restaurant,Кај Злате
42.0084895,21.4010837,restaurant,бед бунар
42.0818924,21.4037096,restaurant,Ribimiluss
41.9748528,21.4093282,restaurant,бимекс
41.9957324,21.4301301,restaurant,Пекинг Гарден
41.9856123,21.4667276,restaurant,Campione lounge Bar
41.9859376,21.4661426,restaurant,DejaVu Lounge
41.9871974,21.4365756,restaurant,Makedonska sofra
41.9973163,21.434577,restaurant,Sky ресторанот
41.9933026,21.4300742,restaurant,Amigos Мексиканска Кантина
41.9955972,21.4338587,restaurant,Соул кичен
42.0229923,21.4307185,restaurant,Beta
41.9495659,21.4212497,restaurant,Мулино Гарден
41.9969599,21.4160063,restaurant,Лавче
42.0030463,21.4002154,restaurant,Бабе
41.9915744,21.4655483,restaurant,Златна вилушка
42.0034137,21.3986642,restaurant,Thong Thai
41.9927317,21.4301208,restaurant,"Lounge Bar & Restaurant ""Square 21"""
41.9788465,21.4826074,restaurant,Ресторан Златник
41.9953546,21.3679919,restaurant,Вила Веранда
41.9883207,21.4520843,restaurant,еквестријан
41.9996618,21.4362461,restaurant,Kaj Serdarot
41.9996701,21.436081,restaurant,Destan
41.9994953,21.4355402,restaurant,Австриска палта
41.9864102,21.5888229,restaurant,Royal Food Zlate
41.9949989,21.4355402,restaurant,Амика
42.0059792,21.427293,restaurant,Four
41.995703,21.4335119,restaurant,Дион
42.0045887,21.3936186,restaurant,Ресторан Буре Срна
42.0030521,21.4648097,restaurant,Кај Тоше на Ќоше
41.9932328,21.5078989,restaurant,Гостилница Софра
41.9951884,21.5099084,restaurant,Пицерија Кремисимо
41.9978436,21.4600445,restaurant,Dojrana Skopje
41.9913259,21.4640869,restaurant,Т'га за југ
42.0195979,21.4412533,restaurant,Бизнис
42.0039853,21.4280925,restaurant,Парк
42.0005946,21.4191901,restaurant,Кантина
42.0353232,21.404415,restaurant,Аликас
41.9914306,21.4633394,restaurant,Пицерија Фамилија
41.9908973,21.316191,restaurant,Er & Bi
41.9150979,21.5712443,restaurant,Грин Вилиџ
41.9948346,21.4277405,restaurant,7 Скара Ресторан
41.9899769,21.4492023,restaurant,Мезе Бар
42.0084679,21.3678533,restaurant,Ubac
41.9916485,21.4223088,restaurant,Gostilnica Gurman
41.9868025,21.4193986,restaurant,Баба Цана
42.0044372,21.3931934,restaurant,Pizza Jakomo
41.9913338,21.4276864,restaurant,Star Ocean
42.0005187,21.4149006,restaurant,Fitness house
